0.02 , 20.0
0.05 , 26.0
0.07 , 33.0
0.1 , 35.0
0.12 , 44.0
0.15 , 48.0
0.17 , 54.0
0.2 , 58.0
0.22 , 63.0
0.25 , 66.0
0.27 , 72.0
0.3 , 75.0
0.33 , 78.0
0.35 , 82.0
0.38 , 87.0
0.4 , 90.0
0.43 , 94.0
0.45 , 98.0
0.48 , 103.0
0.5 , 106.0
0.53 , 113.0
0.55 , 115.0
0.58 , 120.0
0.6 , 127.0
0.63 , 131.0
0.66 , 137.0
0.68 , 142.0
0.71 , 148.0
0.73 , 154.0
0.76 , 160.0
0.78 , 166.0
0.81 , 173.0
0.83 , 178.0
0.86 , 185.0
0.88 , 190.0
0.91 , 201.0
0.93 , 206.0
0.96 , 213.0
0.99 , 220.0
1.01 , 227.0
1.04 , 232.0
1.06 , 241.0
1.09 , 248.0
1.11 , 254.0
1.14 , 259.0
1.16 , 268.0
1.19 , 274.0
1.21 , 283.0
1.24 , 288.0
1.27 , 296.0
1.29 , 300.0
1.32 , 310.0
1.34 , 316.0
1.37 , 324.0
1.39 , 332.0
1.42 , 341.0
1.44 , 346.0
1.47 , 358.0
1.49 , 364.0
1.52 , 374.0
1.54 , 379.0
1.57 , 389.0
1.6 , 397.0
1.62 , 406.0
1.65 , 412.0
1.67 , 421.0
1.7 , 427.0
1.72 , 436.0
1.75 , 443.0
1.77 , 455.0
1.8 , 460.0
1.82 , 469.0
1.85 , 476.0
1.87 , 485.0
1.9 , 492.0
1.93 , 505.0
1.95 , 510.0
1.98 , 519.0
2.0 , 527.0
2.03 , 537.0
2.05 , 542.0
2.08 , 552.0
2.1 , 557.0
2.13 , 566.0
2.15 , 571.0
2.18 , 580.0
2.2 , 584.0
2.23 , 593.0
2.26 , 595.0
2.28 , 603.0
2.31 , 605.0
2.33 , 611.0
2.36 , 616.0
2.38 , 622.0
2.41 , 625.0
2.43 , 631.0
2.46 , 632.0
2.48 , 637.0
2.51 , 640.0
2.54 , 646.0
2.56 , 646.0
2.59 , 653.0
2.61 , 653.0
2.64 , 656.0
2.66 , 659.0
2.69 , 663.0
2.71 , 663.0
2.74 , 668.0
2.76 , 668.0
2.79 , 670.0
2.81 , 672.0
2.84 , 679.0
2.87 , 673.0
2.89 , 670.0
2.92 , 664.0
2.94 , 658.0
2.97 , 646.0
2.99 , 641.0
3.02 , 628.0
3.04 , 614.0
3.07 , 581.0
3.09 , 175.0
3.12 , 100.0
3.14 , 62.0
3.17 , 25.0
